name,country
huntingtonpark,unitedstates
imperialbeach,unitedstates
indio,unitedstates
inglewood,unitedstates
irvine,unitedstates
lodi,unitedstates
lomalinda,unitedstates
lomita,unitedstates
lompoc,unitedstates
longbeach,unitedstates
losaltos,unitedstates
losangeles,unitedstates
losbanos,unitedstates
losgatos,unitedstates
lynwood,unitedstates
madera,unitedstates
manhattanbeach,unitedstates
manteca,unitedstates
marina,unitedstates
martinez,unitedstates
maywood,unitedstates
meadvalley,unitedstates
menifee,unitedstates
menlopark,unitedstates
merced,unitedstates
millbrae,unitedstates
milpitas,unitedstates
miraloma,unitedstates
missionviejo,unitedstates
modesto,unitedstates
monrovia,unitedstates
montclair,unitedstates
montebello,unitedstates
monterey,unitedstates
montereypark,unitedstates
moorpark,unitedstates
moraga,unitedstates
morenovalley,unitedstates
morganhill,unitedstates
mountainview,unitedstates
murrieta,unitedstates
napa,unitedstates
nationalcity,unitedstates
newark,unitedstates
newportbeach,unitedstates
nipomo,unitedstates
norco,unitedstates
northglendale,unitedstates
northhighlands,unitedstates
northhollywood,unitedstates
northridge,unitedstates
norwalk,unitedstates
novato,unitedstates
oakdale,unitedstates
oakland,unitedstates
oakley,unitedstates
oceanside,unitedstates
oildale,unitedstates
ontario,unitedstates
orange,unitedstates
orangevale,unitedstates
orcutt,unitedstates
orinda,unitedstates
oroville,unitedstates
oxnard,unitedstates
oxnardshores,unitedstates
pacifica,unitedstates
pacificgrove,unitedstates
palmdesert,unitedstates
palmsprings,unitedstates
palmdale,unitedstates
paloalto,unitedstates
paradise,unitedstates
paramount,unitedstates
pasadena,unitedstates
pasorobles,unitedstates
patterson,unitedstates
perris,unitedstates
petaluma,unitedstates
picorivera,unitedstates
pinole,unitedstates
pittsburg,unitedstates
placentia,unitedstates
pleasanthill,unitedstates
pleasanton,unitedstates
pomona,unitedstates
porthueneme,unitedstates
porterville,unitedstates
poway,unitedstates
prunedale,unitedstates
ramona,unitedstates
ranchocordova,unitedstates
ranchocucamonga,unitedstates
ranchomirage,unitedstates
ranchopalosverdes,unitedstates
ranchosandiego,unitedstates
ranchosantamargarita,unitedstates
redlands,unitedstates
redondobeach,unitedstates
redwoodcity,unitedstates
reedley,unitedstates
rialto,unitedstates
richmond,unitedstates
ridgecrest,unitedstates
riolinda,unitedstates
riverbank,unitedstates
riverside,unitedstates
rocklin,unitedstates
rohnertpark,unitedstates
rosamond,unitedstates
rosemead,unitedstates
rosemont,unitedstates
roseville,unitedstates
rowlandheights,unitedstates
rubidoux,unitedstates
sacramento,unitedstates
salinas,unitedstates
sanbernardino,unitedstates
sanbruno,unitedstates
sancarlos,unitedstates
sanclemente,unitedstates
sandiego,unitedstates
sandimas,unitedstates
sanfernando,unitedstates
sanfrancisco,unitedstates
sangabriel,unitedstates
sanjacinto,unitedstates
sanjose,unitedstates
sanjuancapistrano,unitedstates
sanleandro,unitedstates
sanlorenzo,unitedstates
sanluisobispo,unitedstates
sanmarcos,unitedstates
sanmateo,unitedstates
sanpablo,unitedstates
sanpedro,unitedstates
sanrafael,unitedstates
sanramon,unitedstates
sanger,unitedstates
santaana,unitedstates
santabarbara,unitedstates
santaclara,unitedstates
santaclarita,unitedstates
santacruz,unitedstates
santafesprings,unitedstates
santamaria,unitedstates
santamonica,unitedstates
santapaula,unitedstates
santarosa,unitedstates
santee,unitedstates
saratoga,unitedstates
sealbeach,unitedstates
seaside,unitedstates
selma,unitedstates
shafter,unitedstates
shermanoaks,unitedstates
simivalley,unitedstates
soledad,unitedstates
southelmonte,unitedstates
southgate,unitedstates
southlaketahoe,unitedstates
southpasadena,unitedstates
southsanfrancisco,unitedstates
southsanjosehills,unitedstates
southwhittier,unitedstates
southyubacity,unitedstates
springvalley,unitedstates
stanton,unitedstates
stockton,unitedstates
suisun,unitedstates
suncity,unitedstates
sunnyvale,unitedstates
temecula,unitedstates
templecity,unitedstates
thousandoaks,unitedstates
torrance,unitedstates
tracy,unitedstates
truckee,unitedstates
tulare,unitedstates
turlock,unitedstates
tustin,unitedstates
northtustin,unitedstates
twentyninepalms,unitedstates
ukiah,unitedstates
unioncity,unitedstates
universalcity,unitedstates
upland,unitedstates
walnutpark,unitedstates
watsonville,unitedstates
westcarson,unitedstates
westcovina,unitedstates
westhollywood,unitedstates
westpuentevalley,unitedstates
westsacramento,unitedstates
westminster,unitedstates
westmont,unitedstates
whittier,unitedstates
wildomar,unitedstates
willowbrook,unitedstates
windsor,unitedstates
wintergardens,unitedstates
woodland,unitedstates
woodlandhills,unitedstates
yorbalinda,unitedstates
yubacity,unitedstates
yucaipa,unitedstates
yuccavalley,unitedstates
arvada,unitedstates
aurora,unitedstates
brighton,unitedstates
broomfield,unitedstates
cañoncity,unitedstates
castlerock,unitedstates
castlewood,unitedstates
centennial,unitedstates
cimarronhills,unitedstates
clifton,unitedstates
coloradosprings,unitedstates
columbine,unitedstates
commercecity,unitedstates
denver,unitedstates
durango,unitedstates
englewood,unitedstates
fountain,unitedstates
golden,unitedstates
grandjunction,unitedstates
highlandsranch,unitedstates
kencaryl,unitedstates
lafayette,unitedstates
lakewood,unitedstates
littleton,unitedstates
louisville,unitedstates
montrose,unitedstates
northglenn,unitedstates
parker,unitedstates
pueblo,unitedstates
pueblowest,unitedstates
sherrelwood,unitedstates
southglenn,unitedstates
thornton,unitedstates
westminster,unitedstates
wheatridge,unitedstates
dodgecity,unitedstates
gardencity,unitedstates
liberal,unitedstates
alamogordo,unitedstates
albuquerque,unitedstates
carlsbad,unitedstates
clovis,unitedstates
farmington,unitedstates
gallup,unitedstates
hobbs,unitedstates
lascruces,unitedstates
riorancho,unitedstates
roswell,unitedstates
santafe,unitedstates
southvalley,unitedstates
bouldercity,unitedstates
carsoncity,unitedstates
enterprise,unitedstates
fernley,unitedstates
henderson,unitedstates
lasvegas,unitedstates
mesquite,unitedstates
northlasvegas,unitedstates
pahrump,unitedstates
paradise,unitedstates
reno,unitedstates
spanishsprings,unitedstates
sparks,unitedstates
springvalley,unitedstates
sunvalley,unitedstates
sunrisemanor,unitedstates
whitney,unitedstates
winchester,unitedstates
amarillo,unitedstates
bigspring,unitedstates
delrio,unitedstates
eaglepass,unitedstates
elpaso,unitedstates
hereford,unitedstates
horizoncity,unitedstates
lubbock,unitedstates
midland,unitedstates
odessa,unitedstates
pampa,unitedstates
plainview,unitedstates
sanangelo,unitedstates
socorro,unitedstates
socorromissionnumber1colonia,unitedstates
westodessa,unitedstates
cedarcity,unitedstates
saintgeorge,unitedstates
washington,unitedstates
wasco,unitedstates
anthem,unitedstates
apachejunction,unitedstates
avondale,unitedstates
juneau,unitedstates
arcata,unitedstates
bayside,unitedstates
eureka,unitedstates
mckinleyville,unitedstates
redding,unitedstates
susanville,unitedstates
boulder,unitedstates
erie,unitedstates
evans,unitedstates
fortcollins,unitedstates
greeley,unitedstates
longmont,unitedstates
loveland,unitedstates
windsor,unitedstates
boise,unitedstates
caldwell,unitedstates
coeurd'alene,unitedstates
eagle,unitedstates
idahofalls,unitedstates
kuna,unitedstates
lewiston,unitedstates
lewistonorchards,unitedstates
meridian,unitedstates
moscow,unitedstates
nampa,unitedstates
pocatello,unitedstates
postfalls,unitedstates
rexburg,unitedstates
twinfalls,unitedstates
billings,unitedstates
bozeman,unitedstates
butte,unitedstates
greatfalls,unitedstates
helena,unitedstates
kalispell,unitedstates
missoula,unitedstates
bismarck,unitedstates
dickinson,unitedstates
mandan,unitedstates
minot,unitedstates
northplatte,unitedstates
scottsbluff,unitedstates
elko,unitedstates
albany,unitedstates
aloha,unitedstates
altamont,unitedstates
ashland,unitedstates
beaverton,unitedstates
bend,unitedstates
bethany,unitedstates
canby,unitedstates
centralpoint,unitedstates
coosbay,unitedstates
corvallis,unitedstates
eugene,unitedstates
forestgrove,unitedstates
fourcorners,unitedstates
grantspass,unitedstates
gresham,unitedstates
hayesville,unitedstates
hermiston,unitedstates
hillsboro,unitedstates
keizer,unitedstates
klamathfalls,unitedstates
lakeoswego,unitedstates
lebanon,unitedstates
lents,unitedstates
mcminnville,unitedstates
medford,unitedstates
milwaukie,unitedstates
newberg,unitedstates
oakgrove,unitedstates
oregoncity,unitedstates
pendleton,unitedstates
portland,unitedstates
redmond,unitedstates
roseburg,unitedstates
salem,unitedstates
sherwood,unitedstates
springfield,unitedstates
tigard,unitedstates
troutdale,unitedstates
tualatin,unitedstates
westlinn,unitedstates
wilsonville,unitedstates
woodburn,unitedstates
rapidcity,unitedstates
bountiful,unitedstates
brighamcity,unitedstates
centerville,unitedstates
clearfield,unitedstates
clinton,unitedstates
cottonwoodheights,unitedstates
draper,unitedstates
eaglemountain,unitedstates
eastmillcreek,unitedstates
farmington,unitedstates
herriman,unitedstates
highland,unitedstates
holladay,unitedstates
kaysville,unitedstates
kearns,unitedstates
layton,unitedstates
lehi,unitedstates
logan,unitedstates
magna,unitedstates
midvale,unitedstates
millcreek,unitedstates
murray,unitedstates
northogden,unitedstates
northsaltlake,unitedstates
ogden,unitedstates
orem,unitedstates
payson,unitedstates
pleasantgrove,unitedstates
provo,unitedstates
riverton,unitedstates
roy,unitedstates
saltlakecity,unitedstates
sandycity,unitedstates
sandyhills,unitedstates
saratogasprings,unitedstates
southjordanheights,unitedstates
southjordan,unitedstates
southogden,unitedstates
southsaltlake,unitedstates
spanishfork,unitedstates
springville,unitedstates
syracuse,unitedstates
taylorsville,unitedstates
tooele,unitedstates
westjordan,unitedstates
westvalleycity,unitedstates
aberdeen,unitedstates
anacortes,unitedstates
arlington,unitedstates
auburn,unitedstates
battleground,unitedstates
bellevue,unitedstates
bellingham,unitedstates
bonneylake,unitedstates
bothell,unitedstates
bremerton,unitedstates
burien,unitedstates
camas,unitedstates
centralia,unitedstates
cottagelake,unitedstates
covington,unitedstates
desmoines,unitedstates
edmonds,unitedstates
ellensburg,unitedstates
everett,unitedstates
fairwood,unitedstates
federalway,unitedstates
fivecorners,unitedstates
frederickson,unitedstates
graham,unitedstates
hazeldell,unitedstates
issaquah,unitedstates
kenmore,unitedstates
kennewick,unitedstates
kent,unitedstates
kirkland,unitedstates
lacey,unitedstates
lakestevens,unitedstates
lakewood,unitedstates
longview,unitedstates
lynnwood,unitedstates
maplevalley,unitedstates
marthalake,unitedstates
marysville,unitedstates
mercerisland,unitedstates
millcreek,unitedstates
monroe,unitedstates
moseslake,unitedstates
mountvernon,unitedstates
mountlaketerrace,unitedstates
mukilteo,unitedstates
northcreek,unitedstates
oakharbor,unitedstates
olympia,unitedstates
opportunity,unitedstates
orchards,unitedstates
parkland,unitedstates
pasco,unitedstates
portangeles,unitedstates
pullman,unitedstates
puyallup,unitedstates
redmond,unitedstates
renton,unitedstates
richland,unitedstates
salmoncreek,unitedstates
sammamish,unitedstates
seatac,unitedstates
seattle,unitedstates
shoreline,unitedstates
silverdale,unitedstates
southhill,unitedstates
spanaway,unitedstates
spokane,unitedstates
spokanevalley,unitedstates
sunnyside,unitedstates
tacoma,unitedstates
tukwila,unitedstates
tumwater,unitedstates
universityplace,unitedstates
vancouver,unitedstates
wallawalla,unitedstates
wenatchee,unitedstates
westlakesammamish,unitedstates
westlakestevens,unitedstates
bainbridgeisland,unitedstates
yakima,unitedstates
casper,unitedstates
cheyenne,unitedstates
gillette,unitedstates
laramie,unitedstates
rocksprings,unitedstates
sheridan,unitedstates
americanfork,unitedstates
kahului,unitedstates
kailua,unitedstates
kāne‘ohe,unitedstates
kīhei,unitedstates
makakilocity,unitedstates
mililanitown,unitedstates
pearlcity,unitedstates
wahiawā,unitedstates
wailuku,unitedstates
waipahu,unitedstates
‘ewagentry,unitedstates
hilo,unitedstates
honolulu,unitedstates
eagleriver,unitedstates
fairbanks,unitedstates
anchorage,unitedstates
badger,unitedstates
milton,unitedstates
johnscreek,unitedstates
cutlerbay,unitedstates
alafaya,unitedstates
fortbragg,unitedstates
cityofmilford(balance),unitedstates
butte-silverbow(balance),unitedstates
cityofsammamish,unitedstates
silverfirs,unitedstates
vineyard,unitedstates
wallingfordcenter,unitedstates
belairnorth,unitedstates
belairsouth,unitedstates
setauket-eastsetauket,unitedstates
tonawanda,unitedstates
fortleonardwood,unitedstates
westbloomfieldtownship,unitedstates
eastlake-orientpark,unitedstates
fourcorners,unitedstates
greaternorthdale,unitedstates
candler-mcafee,unitedstates
university,unitedstates
verobeachsouth,unitedstates
kendallwest,unitedstates
palmriver-clairmel,unitedstates
arden-arcade,unitedstates
brynmawr-skyway,unitedstates
casadeoro-mounthelix,unitedstates
florence-graham,unitedstates
forthood,unitedstates
inglewood-finnhill,unitedstates
lacrescenta-montrose,unitedstates
easthill-meridian,unitedstates
security-widefield,unitedstates
unionhill-noveltyhill,unitedstates
westwhittier-losnietos,unitedstates
summerlinsouth,unitedstates
makakilo,unitedstates
schofieldbarracks,unitedstates
santanvalley,unitedstates
enchantedhills,unitedstates
westhills,unitedstates
oakhill,unitedstates
bridgewater,unitedstates
warrentownship,unitedstates
fairfieldheights,unitedstates
randolph,unitedstates
hotspringsnationalpark,unitedstates
dixiana,unitedstates
cranberrytownship,unitedstates
silverlake,unitedstates
echopark,unitedstates
young,uruguay
trinidad,uruguay
trinidad,uruguay
treintaytres,uruguay
tacuarembó,uruguay
santalucía,uruguay
sanjosédemayo,uruguay
sancarlos,uruguay
salto,uruguay
rocha,uruguay
rivera,uruguay
progreso,uruguay
paysandú,uruguay
pasodecarrasco,uruguay
pando,uruguay
montevideo,uruguay
minas,uruguay
mercedes,uruguay
melo,uruguay
maldonado,uruguay
laspiedras,uruguay
lapaz,uruguay
fraybentos,uruguay
florida,uruguay
durazno,uruguay
dolores,uruguay
deltadeltigre,uruguay
coloniadelsacramento,uruguay
carmelo,uruguay
canelones,uruguay
artigas,uruguay
nukus,uzbekistan
khŭjayli,uzbekistan
oltinko’l,uzbekistan
zomin,uzbekistan
urgut,uzbekistan
tirmiz,uzbekistan
sho’rchi,uzbekistan
shahrisabz,uzbekistan
samarqand,uzbekistan
qarshi,uzbekistan
muborak,uzbekistan
kitob,uzbekistan
kattaqo’rg’on,uzbekistan
koson,uzbekistan
karakul’,uzbekistan
kogon,uzbekistan
g’uzor,uzbekistan
galaosiyo,uzbekistan
juma,uzbekistan
denov,uzbekistan
chiroqchi,uzbekistan
chelak,uzbekistan
bulung’ur,uzbekistan
bukhara,uzbekistan
beshkent,uzbekistan
boysun,uzbekistan
oqtosh,uzbekistan
zafar,uzbekistan
yaypan,uzbekistan
yangiyŭl,uzbekistan
yangiyer,uzbekistan
yangirabot,uzbekistan
yangiqo‘rg‘on,uzbekistan
yangiobod,uzbekistan
wobkent,uzbekistan
uychi,uzbekistan
urganch,uzbekistan
dashtobod,uzbekistan
uchqŭrghonshahri,uzbekistan
tŭytepa,uzbekistan
tŭragŭrghon,uzbekistan
toshloq,uzbekistan
tashkent,uzbekistan
toshbuloq,uzbekistan
sirdaryo,uzbekistan
showot,uzbekistan
shofirkon,uzbekistan
salor,uzbekistan
qŭshkŭpir,uzbekistan
qo‘qon,uzbekistan
piskent,uzbekistan
payshanba,uzbekistan
parkent,uzbekistan
pop,uzbekistan
paxtakor,uzbekistan
olmaliq,uzbekistan
ohangaron,uzbekistan
nurota,uzbekistan
novyyturtkul’,uzbekistan
navoiy,uzbekistan
namangan,uzbekistan
marg‘ilon,uzbekistan
manghit,uzbekistan
asaka,uzbekistan
quvasoy,uzbekistan
qŭrghontepa,uzbekistan
kirguli,uzbekistan
